Family,Genre,Note,Instances
Green notes,Grasses ,Bluegrass,8
Green notes,Grasses ,Java vetiver absolute,7
Green notes,Grasses ,African bluegrass,5
Green notes,Grasses ,Kentucky bluegrass,5
Green notes,Grasses ,Paraguayan vetiver,5
Green notes,Grasses ,Bamboo wood,4
Green notes,Grasses ,Nut grass,4
Green notes,Grasses ,Wheatgrass,4
Green notes,Grasses ,Exotic grasses,3
Green notes,Grasses ,Haitian vetiver absolute,3
Green notes,Grasses ,Indian grass,3
Green notes,Grasses ,Malaysian vetiver,3
Green notes,Grasses ,Prairie grass,3
Green notes,Grasses ,Sedge,3
Green notes,Grasses ,Sri-Lankan vetiver,3
Green notes,Grasses ,Uruguayan vetiver,3
Green notes,Grasses ,Wild vetiver CO2,3
Green notes,Grasses ,Bengali vetiver,2
Green notes,Grasses ,Buffalo grass,2
Green notes,Grasses ,Camel grass,2
Green notes,Grasses ,Egyptian Vetiver,2
Green notes,Grasses ,Gengri grass,2
Green notes,Grasses ,Indian vetiver absolute,2
Green notes,Grasses ,Nepalese palmarosa,2
Green notes,Grasses ,Red nut sedge,2
Green notes,Grasses ,Sweetgrass absolute,2
Green notes,Grasses ,Tussock grass,2
Green notes,Grasses ,Uniola paniculata,2
Green notes,Grasses ,Andropogon virginicus,1
Green notes,Grasses ,Anthoxanthum alpinum,1
Green notes,Grasses ,Austrian hay,1
Green notes,Grasses ,Bengali Nagarmotha,1
Green notes,Grasses ,Bentgrass,1
Green notes,Grasses ,Blue moorgrass,1
Green notes,Grasses ,Bottlebrush squirreltail,1
Green notes,Grasses ,Burnt grass,1
Green notes,Grasses ,Burnt vetiver,1
Green notes,Grasses ,Caribbean vetiver,1
Green notes,Grasses ,Ceylonese cypriol,1
Green notes,Grasses ,Cockle,1
Green notes,Grasses ,Deertongue concrete,1
Green notes,Grasses ,Distichlis spicata,1
Green notes,Grasses ,Dominican vetiver,1
Green notes,Grasses ,Elephant grass,1
Green notes,Grasses ,English grass,1
Green notes,Grasses ,French sweet vernal grass,1
Green notes,Grasses ,French vetiver,1
Green notes,Grasses ,Greek cypriol,1
Green notes,Grasses ,Guadeloupian Vetiver,1
Green notes,Grasses ,Haiti vetiver CO2,1
Green notes,Grasses ,Indian coco-grass,1
Green notes,Grasses ,Indian vetiver Orpur®,1
Green notes,Grasses ,Indian wild grass,1
Green notes,Grasses ,Indonesian vetiver absolute,1
Green notes,Grasses ,Italian vetiver,1
Green notes,Grasses ,Japanese vetiver,1
Green notes,Grasses ,Marsh arrowgrass,1
Green notes,Grasses ,Marsh grass,1
Green notes,Grasses ,Matgrass,1
Green notes,Grasses ,New Guinean cypriol,1
Green notes,Grasses ,Pakistani nagarmotha,1
Green notes,Grasses ,Saltmeadow cordgrass,1
Green notes,Grasses ,Savannah gras,1
Green notes,Grasses ,Spanish hay absolute,1
Green notes,Grasses ,Spinifex,1
Green notes,Grasses ,Sweetgrass absolute,1
Green notes,Grasses ,Trail grass,1
Green notes,Vegetables ,Cucumber,569
Green notes,Vegetables ,Carrot,194
Green notes,Vegetables ,Celery,81
Green notes,Vegetables ,Beetroot,14
Green notes,Vegetables ,Lettuce,14
Green notes,Vegetables ,Artichoke,10
Green notes,Vegetables ,Garlic,6
Green notes,Vegetables ,Bean,5
Green notes,Vegetables ,Radish,5
Green notes,Vegetables ,Vegetables,5
Green notes,Vegetables ,Parsnip,4
Green notes,Vegetables ,Onion,3
Green notes,Vegetables ,Purslane,3
Green notes,Vegetables ,Yam,3
Green notes,Vegetables ,Zucchini,3
Green notes,Vegetables ,Horseradish,2
Green notes,Vegetables ,Japanese radish,2
Green notes,Vegetables ,Leaf vegetables,2
Green notes,Vegetables ,Rocket,2
Green notes,Vegetables ,Spring onion,2
Green notes,Vegetables ,Sugar beet,2
Green notes,Vegetables ,Zucchini blossom,2
Green notes,Vegetables ,African horseradish,1
Green notes,Vegetables ,Asparagus,1
Green notes,Vegetables ,Bitter lettuce,1
Green notes,Vegetables ,Breton onion,1
Green notes,Vegetables ,Carrot juice,1
Green notes,Vegetables ,Chicory,1
Green notes,Vegetables ,Cucumber absolute,1
Green notes,Vegetables ,Eggplant,1
Green notes,Vegetables ,Kidney bean,1
Green notes,Vegetables ,Mung bean,1
Green notes,Vegetables ,Purple yam jam,1
Green notes,Vegetables ,Spinach absolute,1
Green notes,Vegetables ,Vegetable seeds,1
Green notes,Vegetables ,Wild lettuce,1
Green notes,Hemp ,Hemp,130
Green notes,Hemp ,Hop,45
Green notes,Hemp ,Hemp flower,27
Green notes,Hemp ,Indian hemp,8
Green notes,Hemp ,Hop blossom,7
Green notes,Hemp ,Hemp seed,3
Green notes,Hemp ,Hop absolute,2
Green notes,Hemp ,Mandarina bavaria hops,2
Green notes,Hemp ,American hops,1
Green notes,Hemp ,French hemp,1
Green notes,Hemp ,Green hop,1
Green notes,Hemp ,Hemp absolute,1
Green notes,Hemp ,Hop CO2,1
Green notes,Vetiver ,Vetiver,15976
Green notes,Vetiver ,Haitian vetiver,1360
Green notes,Vetiver ,Java vetiver,336
Green notes,Vetiver ,Bourbon vetiver,172
Green notes,Vetiver ,Indian vetiver,131
Green notes,Vetiver ,Brazilian vetiver,83
Green notes,Vetiver ,Madagascan vetiver,71
Green notes,Vetiver ,Tahitian vetiver,37
Green notes,Vetiver ,Sri Lankan vetiver,26
Green notes,Vetiver ,Vetiver absolute,26
Green notes,Vetiver ,Wild vetiver,24
Green notes,Vetiver ,Vetiver CO2,23
Green notes,Vetiver ,Sumatra vetiver,18
Green notes,Vetiver ,Vetiveryl acetate,17
Green notes,Vetiver ,White vetiver,14
Green notes,Vetiver ,Black vetiver,11
Green notes,Vetiver ,Haitian vetiver Orpur®,11
Green notes,Vetiver ,Thai vetiver,8
Green notes,Vetiver ,Java vetiver absolute,7
Green notes,Vetiver ,La Réunion vetiver,7
Green notes,Vetiver ,Laotian vetiver,5
Green notes,Vetiver ,Paraguayan vetiver,5
Green notes,Vetiver ,Hawaiian vetiver,4
Green notes,Vetiver ,Indonesian vetiver,4
Green notes,Vetiver ,Vetiver leaf,4
Green notes,Vetiver ,Haitian vetiver absolute,3
Green notes,Vetiver ,Malaysian vetiver,3
Green notes,Vetiver ,Sri-Lankan vetiver,3
Green notes,Vetiver ,Uruguayan vetiver,3
Green notes,Vetiver ,Vetiver Orpur®,3
Green notes,Vetiver ,Wild vetiver CO2,3
Green notes,Vetiver ,African vetiver,2
Green notes,Vetiver ,Bengali vetiver,2
Green notes,Vetiver ,Chinese vetiver,2
Green notes,Vetiver ,Egyptian Vetiver,2
Green notes,Vetiver ,El Salvadorian vetiver,2
Green notes,Vetiver ,Hungarian vetiver,2
Green notes,Vetiver ,Indian vetiver absolute,2
Green notes,Vetiver ,Pakistani vetiver,2
Green notes,Vetiver ,Seychelles vetiver,2
Green notes,Vetiver ,Vetiver attar,2
Green notes,Vetiver ,Acetyver,1
Green notes,Vetiver ,Andean vetiver,1
Green notes,Vetiver ,Burmese vetiver,1
Green notes,Vetiver ,Burnt vetiver,1
Green notes,Vetiver ,Caribbean vetiver,1
Green notes,Vetiver ,Colombian vetiver,1
Green notes,Vetiver ,Dominican vetiver,1
Green notes,Vetiver ,Dominican vetiver Orpur®,1
Green notes,Vetiver ,East African vetiver,1
Green notes,Vetiver ,French vetiver,1
Green notes,Vetiver ,Guadeloupian Vetiver,1
Green notes,Vetiver ,Haiti vetiver CO2,1
Green notes,Vetiver ,Himalayan vetiver,1
Green notes,Vetiver ,Indian vetiver Orpur®,1
Green notes,Vetiver ,Indonesian vetiver absolute,1
Green notes,Vetiver ,Italian vetiver,1
Green notes,Vetiver ,Jamaican vetiver,1
Green notes,Vetiver ,Japanese vetiver,1
Green notes,Vetiver ,Siam vetiver,1
Green notes,Vetiver ,Yellow vetiver,1
Green notes,Herbs ,Herbaceous notes,293
Green notes,Herbs ,Wild herbs,33
Green notes,Herbs ,Aromatic herbs,16
Green notes,Herbs ,Dried herbs,15
Green notes,Herbs ,Mediterranean herbs,13
Green notes,Herbs ,Herbal tea,11
Green notes,Herbs ,Indian herbs,6
Green notes,Herbs ,Herb liqueur,4
Green notes,Herbs ,Provençal herbs,4
Green notes,Herbs ,Forest herbs,3
Green notes,Herbs ,Hawaiian herbs,3
Green notes,Herbs ,Mountain herbs,3
Green notes,Herbs ,Wan-sao-long,3
Green notes,Herbs ,Exotic herbs,2
Green notes,Herbs ,Garrigue herbs,2
Green notes,Herbs ,Afghan herbs,1
Green notes,Herbs ,African herbs,1
Green notes,Herbs ,Alpine herbs,1
Green notes,Herbs ,Californian herbs,1
Green notes,Herbs ,Cypriote herbs,1
Green notes,Herbs ,Herb seeds,1
Green notes,Herbs ,Himalayan red herbs,1
Green notes,Herbs ,Indian mountain herbs,1
Green notes,Herbs ,Italian herbs,1
Green notes,Herbs ,North African herbs,1
Green notes,Herbs ,Oriental herbs,1
Green notes,Violet leaf,Violet leaf,2951
Green notes,Violet leaf,Violet leaf absolute,245
Green notes,Violet leaf,Egyptian violet leaf absolute,31
Green notes,Violet leaf,Egyptian violet leaf,21
Green notes,Violet leaf,French violet leaf,8
Green notes,Violet leaf,Violet leaf absolute Orpur®,5
